 district|block|cluster|schoolid|schoolname|category|gender|medium_of_inst|address|area|pincode|landmark|identification1|busroutes|identification2|latlong                  
 bangalore|bangalore south(banashankari)|k gollahalli|31403|THAGACHAGUPPE|Anganwadi|co-ed|kannada|Kumbalgudu Post, Kengeri Hobli, S-1|Thagachaguppe Bus Stop|560074|Near Thagacha Guppe Bus Stop|Pista Colour Building|228 A, 229 D, 377||POINT(77.45496 12.86643)
 bangalore|bangalore south(banashankari)|k.r.puram|31500|KYALASANAHALLI|Anganwadi|co-ed|kannada|Rampura Main Road, Kothnur Post|Kyalashnahalli||Beside G.K.H.P.S Kyalashnahalli|Yellow Colour Building & Blue Colour Door|294, 295.295 A, 294 D|Stone Compound(No Colour) & Blue Colour Gate|POINT(77.66086 13.05854)
 bangalore|bangalore south(banashankari)|k gollahalli|31531|KAMBIPURA|Anganwadi|co-ed|kannada|Kumbalgudu Post, Kengeri Hobli, S-1|Kambipura|560074|Near Kambipura Bus Stop|White Colour Building|218 A|Inside G.K.L.P.S Kambipura|POINT(77.46198 12.87199)
 bangalore|bangalore south(banashankari)|k gollahalli|33635|KULLEGOWDANAPALYA|Anganwadi|co-ed|kannada|K.Gollahalli Post, Kengeri Hobli, S-1|Kullegowdanapalya|560060|Behind Kullegowdana Colony Bus Stop|Cream & Yellow Colour Building|228 J, 228 A, 228 E, 228 B|G.K.L.P.S Kullegowdanapalya|POINT(77.44666 12.84609)
 bangalore|bangalore south(banashankari)|kengeri circle|33701|SRINIVASA PURA|Anganwadi|co-ed|kannada|B.S.K. 6th Stage, Kengeri To Uttarahalli Main Road, Kengeri Post, Kengeri Hobli, Bangalore|Srinivasa Pura|560060|Besidde M.V. Fancy Store|White Colour Building|375, 378|White Colour Door|POINT(77.50852 12.90102)
 bangalore|bangalore south(banashankari)|kengeri circle|33735|BEEDI VARKARS COLONY|Independent  Balwadi|co-ed|kannada|Kengeri Upanagara, Kengeri Post, Kengeri Hobli, Bangalore|Beedi Workers Colony|560060|Opposite Kausalya School|Yellow Colour Building|221 D|Blue Colour Door|POINT(77.47199 12.91826)
 bangalore|bangalore south(banashankari)|thavare kere|33744|DODDERI|Anganwadi|co-ed|kannada|Chikkanahalli Post, Thaverekere Hobli, Bangalore|Doderi|562130|Inside G.K.H.P.S Dodderi & Near Anjaneya Temple|Yellow Colour Door|231 D, 231 E, 231 F|Yellow Colour Building|POINT(77.3782 12.86598)
 bangalore|bangalore south(banashankari)|thavare kere|33770|KEETHOHALLI|Anganwadi|co-ed|kannada|Chunchanaguppe Post, Tavarekere Hobli|Kethohalli|562130|Opposite Kethohalli Bus Stop|G.K.H.P.S Kethohalli In Side|227 A, 227 Z|White Colour Building & No Compound & No Play Ground|POINT(77.40183 12.90753)
 bangalore|bangalore south(banashankari)|kadugodi|33775|HORAMAVU AGARA|Anganwadi|co-ed|kannada|Horamavu Post, K.R.Puram Hobli|Horamavu Agara|560043|Beside G.K.L.P.S Horamavu Agara & Ashwath Katte|Yellow Colour Building|293 A, 294 C|Sheet Building|POINT(77.65656 13.03824)
 bangalore|bangalore south(banashankari)|varthur|33788|HAGADOORU|Anganwadi|co-ed|kannada|Immadahalli High School, White Field, Bangalore|Hagaduru|560066|Near Basaveshwara Bus Stop|Pink Colour Building & White Colour Building|324,320,324D|White Colour Door & Infront Baniyan Tree|POINT(77.75665 12.96436)
 bangalore|bangalore south(banashankari)|k gollahalli|33793|GER PALYA|Anganwadi|co-ed|kannada|Kumbalgudu Post, Kengeri Hobli, S-1|Gerupalya|560074|Near Gerupalya Bus Stop|Cream Colour Building|||POINT(77.44279 12.8854)
 bangalore|bangalore south(banashankari)|kengeri circle|33794|MARIYAPPANAPALYA -2|Anganwadi|co-ed|kannada|#43, 4th Cross, Ring Road, Janatha Colony, Jnana Bharathi Post, Kengeri Hobli, Bangalore|Mariyappanapalya|560056|Near V.V.K Showroom (T.V.S)|White Colour Building & White Colour Door|401 K, 401 M, 500, 501|Sheet Building|POINT(77.49577 12.94432)
 bangalore|bangalore south(banashankari)|kengeri circle|33795|HEMMIGEPURA|Anganwadi|co-ed|kannada|Hemmigepura Main Road, Kodihalli Post, Kengeri Hobli, Bangalore|Hemmigepura|560060|Opposite Hemmigepura Grama Panchayath Office|White Colour Building|224, 224D|Blue Colour Door|POINT(77.48611 12.88239)
 bangalore|bangalore south(banashankari)|konnana kunte|33804|KOTHNURU DINNE|Anganwadi|co-ed|kannada|Rotary Water Tank,Kottanuru Dinne,JP Nagar 8th Phase|Kottanuru Dinne|560078|Near BWSSB Water Tank|Bellow Rotary Water Tank|215C|White Colour Building With No Compound|POINT(77.58495 12.87547)
 bangalore|bangalore south(banashankari)|k gollahalli|33808|DEVAGERE COLONY|Anganwadi|co-ed|kannada|K.Gollahalli Post, Kengeri Hobli, S-1|Devagere Colony|560060|Behind Devagere Colony Bus Stop|Cream Colour Building|228 A, 228 A|Inside G.K.L.P.S Devagere Colony|POINT(77.45847 12.8533)
 bangalore|bangalore south(banashankari)|k gollahalli|33813|HAMPAPURA|Anganwadi|co-ed|kannada||bangalore|999999|||||POINT(77.48362 13.01604)
 bangalore|bangalore south(banashankari)|kadugodi|33829|RAMEGOWDANAGARA|Anganwadi|co-ed|kannada|Kadugodi Main Road, Kadugodi Post, Bidarahalli Hobli, Bangalore South|C.Ramegowdanagar|560067|Beside Ganesha Temple|Yellow Colour Building|328, 304, 305, 306|Blue Colour Door|POINT(77.76787 12.98487)
 bangalore|bangalore south(banashankari)|kadugodi|33841|KANNAMANGALA|Anganwadi|co-ed|kannada|Kannamangala Post, Bidarahalli Hobli, Bangalore|Kannamangala|560067|Inside G.K.M.P.S Kannamangala|Yellow Colour Building & Blue Colour Door & Yellow Colour Compound|317 B, 319, 333|Infront Playground|POINT(77.77042 13.02642)
 bangalore|bangalore south(banashankari)|kadugodi|33936|CHIKKABANAHALLI|Anganwadi|co-ed|kannada|Kannamanagala Post, Bidarahalli Hobli, Bangalore|Chikkabanahalli|560067|Beside Ashwath Katte|Yellow Colour Building & Sheet Building|307 C|Stone Compound|POINT(77.75174 13.02043)
 bangalore|bangalore south(banashankari)|kadugodi|33937|KADUGODI-II|Anganwadi|co-ed|kannada|Ter Beedi, Kadugodi Post, Bidarahalli Hobli, Bangalore South|Kadugodi|560067|Beside B.B.M.P Office|Yellow Colour Building|328 B|Sheet Building|POINT(77.76691 12.99721)
 bangalore|bangalore south(banashankari)|k.r.puram|33959|MARIYANNANPALYA|Anganwadi|co-ed|kannada|H.A. Farm Post, Dasarahalli Main Road,|Mariyannanapalya|560024|Near Mariyannanapalya Bus Stop|Pink Colour Building|291 B, 291 D, 291 F|Brown Colour Door|POINT(77.61212 13.04868)
 bangalore|bangalore south(banashankari)|k.r.puram|33960|TOMBACHETTY PALYA|Anganwadi|co-ed|kannada|3rd Cross, T.C.Palya Main Road, K.R.Puram Post, Bangalore|T.C.Palya|560036|Near St.Anthony Church|Pink Colour Building|301, 301F|Blue Colour Door|POINT(77.69877 13.02085)
 bangalore|bangalore south(banashankari)|k.r.puram|33965|HEGGADENAGAR-I|Anganwadi|co-ed|kannada|Shivaram Karanth Post|||Near Noor Medical & General Shop|Pink Colour Building|290 E, 290 F, 291 J, 291 E, G10|Home Style|POINT(77.6305 13.07053)
 bangalore|bangalore south(banashankari)|k.r.puram|33966|KOTHANUR|Anganwadi|co-ed|kannada|Hennur Bagaluru Main Road, Kothanur Post|Kothnur|560077|Near G.K.H.P.S Kothnur|Yellow Colour Building & Blue Colour Door|293, G 11, 294 A, 293 B|Yellow Colour Compound & Blue Colour Gate|POINT(77.64919 13.06092)
 bangalore|bangalore south(banashankari)|k.r.puram|33968|DEVASANDRA|Anganwadi|co-ed|kannada|Venugopal Temple Road, K.R.Puram Post, Bangalore|Devasandra|560036|Near Venugopal Swamy Temple Road & Near Om Shakthi Temple|Yellow Colour Building & Brown Colour Door|300E, 313, 315, 315V|Sheet Building|POINT(77.70156 13.00505)
 bangalore|bangalore south(banashankari)|k.r.puram|33969|SARAIPALYA|Anganwadi|co-ed|kannada|Hegade Nagar post|Sarayi  Palya|560077|Next Water Tank|Cream Colour Building|290A,290B,290E,290F|GKLPS Vidya Sagara|POINT(77.63153 13.04763)
 bangalore|bangalore south(banashankari)|byrathi|33982|BANDEBOMMASANDRA|Anganwadi|co-ed|kannada|Doddagubbi Post, Bidarahalli Hobli, Bangalore East|Bande Bommasandra|562149|Opp Ashwath Katte|Yellow Colour Building|293 B, 293 L, 294 B, 296|Opp Big Water Tank|POINT(77.68136 13.07693)
 bangalore|bangalore south(banashankari)|byrathi|33983|KATTU GOLLAHALLI|Anganwadi|co-ed|kannada|Manduru Post, Bidarahalli Hobli, Bangalore|Kattugollahalli|560049|Inside G.K.L.P.S Kattugollahalli|Yellow Colour Building & Cement Stone Compound & Green Colour Gate|316 J|Blue Colour Door|POINT(77.73557 13.09471)
 bangalore|bangalore south(banashankari)|byrathi|33985|KITTAGANA COLONY|Anganwadi|co-ed|kannada|KR Puram Post, Bidarahalli Hobli, Bangalore East|Kittaganuru Colony|560036|Beside St. Gaspar Vidyalaya|Yellow Colour Building|310, 312, 313 A|Blue Colour Door|POINT(77.71351 13.03356)
 bangalore|bangalore south(banashankari)|thavare kere|34013|GURUVABHOVIPALYA|Anganwadi|co-ed|kannada|Janatha Colony, Bychaguppe, Tavarakere Hobli, Thavarekere Post, Bangalore|Guruvabhovi Palya|562130|Compound Inside GKLPS Bychaguppe|White Colour Building & Blue Colour Door & Sheet Building|242U|White Colour Compound & Blue Colour Gate|POINT(77.38858 12.97403)
 bangalore|bangalore south(banashankari)|begure|34026|KENDRAKARAGRUHA|Anganwadi|co-ed|kannada|Electronic City Post, Begur Hobli, S-3|Kendra Karagruha|560100|Near Central Jail Bus Stop|Inside G.K.H.P.S Kendra Karagruha|347|White Colour Building|POINT(77.66728 12.88161)
 bangalore|bangalore state|gavipura guttahalli|34034|SRINAGAR 2|Anganwadi|co-ed|kannada|1st Cross, 11th Main, T.R.Shamanna Nagar|Srinagar|560050|Opposite Vajralaya Library||36 A, 36 B, 37, 10||POINT(77.55053 12.94337)
 bangalore|bangalore south(banashankari)|k.r.puram|30656|KODIGEHALLI|Anganwadi|co-ed|kannada|Sadarmangala Main Road, Kadugodi Post, Bangalore|Kodigenahalli|560067|Compound Inside GKLPS Kodigehalli|Yellow Colour Building & Black Colour Door|311 K, 313E, 300E, 315, 315V|Yellow Colour Compound & Red Colour Gate|POINT(77.72825 13.00428)
 bangalore|bangalore north (yelahanka)|kadugondanahalli|33907|ASHOKANAGARA|Anganwadi|co-ed|kannada|Shampura Main Road, Arabic Collage Post|Ashoknagar|560045|Behind Shree Shakthi Karimariyamma Temple||291 K||POINT(77.61347 13.01804)
 bangalore|bangalore north (yelahanka)|kadugondanahalli|33938|BASAVANAGAR|Anganwadi|co-ed|kannada|Nagawara Main Road, Arabic Collage Post|Ashoknagar|560045|Behind Shree Shakthi Karimariyamma Temple||291 K||POINT(77.61347 13.01804)
 bangalore|bangalore state|gavipura guttahalli|30668|BHOVI COLONY 2|Anganwadi|co-ed|kannada|3rd Main Road, 3rd Cross, Bhovi Colony|Thyagarajanagar|560028|Near Shanimahatma Temple|Green Colour Building & Green Colour Compound Wall|31 E, 210 P||POINT(77.56665 12.93183)
 bangalore|sumangali seva ashrama|koramangala|30373|AMBED NAGAR|Anganwadi|co-ed|kannada|1st Mai Road,17th Cross,Koramangala 3rd Stage|Ambedkar Nagar|560047|Near Pass Port Bus Stop|Cream Colour Sheet Building|201,G3||POINT(77.61928 12.94809)
 bangalore|sumangali seva ashrama|koramangala|30588|L R NAGAR 10TH CROSS|Anganwadi|co-ed|kannada|1st Main road,Koramangala Huts,Vivek Nagar post|L N Nagar|560047|Near Pass Port Bus Stop|Pistha Colour Building|201,G3||POINT(77.61536 12.95062)
 bangalore|sumangali seva ashrama|koramangala|30593|SHASTRI NAGAR|Anganwadi|co-ed|kannada|Koramangala 2nd Stage,1st Cross,1st Main Road,Vivek Nagar Post|Shastri Nagar|560047|Near Pass Port Bus Stop|White Colour Building|201,G3||POINT(77.61732 12.94879)
 bangalore|sumangali seva ashrama|koramangala|30629|KORMANGALA|Anganwadi|co-ed|kannada|Laxmi Temple Road,Koramangala 8th Block,Namjappa Reddy Layout|Koramangal|560095|Near Pass Post Bus Stop|Cream Colour Building|201,G3||POINT(77.61902 12.94366)
 bangalore|sumangali seva ashrama|koramangala|30631|SHRINIVAGILU|Anganwadi|co-ed|kannada|1st Main Road,2nd Cross,Koramanagala,Vivek Nagar Post|Srinivagilu|560047|Near Srinivagilu  Bus Stop|Cream Colour Building|140A,||POINT(77.63393 12.93645)
 bangalore|sumangali seva ashrama|koramangala|30639|L.R NAGAR 2|Anganwadi|co-ed|kannada|1stCross,5th Main Road,Koramangala|L N Nagar|560034|Near Pass Port Bus Stop|White Colour Building|201,G3||POINT(77.61786 12.95017)
 bangalore|sumangali seva ashrama|koramangala|31055|RAJENDRA NAGAR2|Anganwadi|co-ed|kannada|Koramangala 2nd Stage,7th Cross,7th Main Road,Vivek Nagar Post|Rajendra Nagar|560047|Near Pass Port Bus Stop|Pistha Colour Building|201,G3||POINT(77.61737 12.946)
 bangalore|sumangali seva ashrama|koramangala|31058|RAJENDRA NAGAR|Anganwadi|co-ed|kannada|13th Cross,4th Main Road,Koramangala 2nd Stage|Rajendra Nagar|560047|Near Pass Port Bus Stop|GUHPS Rajendra Nagar In Side|201,G3||POINT(77.61737 12.94757)
 bangalore|sumangali seva ashrama|koramangala|31059|RAJENDRA NAGAR 1|Anganwadi|co-ed|kannada|Koramangala 2nd Stage,7th Cross,7th Main Road,Vivek Nagar Post|Rajendra Nagar|560047|Near Pass Port Bus Stop|Parashakthi Temple In Side Compound|201,G3||POINT(77.61687 12.94567)
 bangalore|sumangali seva ashrama|koramangala|31083|INDIRAGANDI SLAM|Anganwadi|co-ed|kannada|19th A Cross,Vivek Nagar Post|Ejipura|560047|Near  Ejipura Bus Stop|Home Style 3rd Floor|140E||POINT(77.62832 12.94558)
 bangalore|sumangali seva ashrama|koramangala|31119|CARD MANI 1|Anganwadi|co-ed|kannada|17th D Main Road,6th G Cross|Koramangal|560034|In Side Nartman Vetenary Hospital|Red Colour Building|171,201,G3||POINT(77.62538 12.93891)
 bangalore|sumangali seva ashrama|koramangala|34019|RAJENDRANAGARA 4|Anganwadi|co-ed|kannada|10th main,1st Block Koramangala Vivek Nagar Post|Rajendra Nagar|560047|Near Pass Port Bus Stop|School In Side|201,G3||POINT(77.61841 12.94768)
 bangalore|bangalore north (yelahanka)|yalahanka|33850|AGRAHARA|Anganwadi|co-ed|kannada|Agrahara Main Road, N-4, Jakkuru Post|Agrahara|560064|Opposite Agrahara Bus Stop|Inside G.K.L.P.S Agrahara|280 M, 290 J|White Colour Building|POINT(77.61936 13.09138)
 bangalore|bangalore north (yelahanka)|yalahanka|31494|SAMPIGEHALLI|Anganwadi|co-ed|kannada|Jakkuru Post, N-4|Sampigehalli|560064|Opposite Sampigehalli Bus Stop|Sampigehalli Milk Dairy Building|286 E|Pista Colour Building|POINT(77.618 13.08171)
 bangalore|bangalore north (yelahanka)|yalahanka|30847|JAKKUR|Anganwadi|co-ed|kannada|Jakkuru Main Road, N-4, Jakkuru Post|Jakkuru|560064|Behind Jakkuru Bus Stop|No Painted Compound|286 G, 286, 291 D|Cream Colour Buidling|POINT(77.6056 13.07692)
 bangalore|bangalore north (yelahanka)|sonnenahali|30724|KARLAPURA|Anganwadi|co-ed|kannada|Byatha Post, Hesaraghatta Hobli|Karlapurapalya|560089|Madurai Main Road Karlapura Gate|White Colour Compound|285 L, 406, 409|White Colour Building, No Playground|POINT(77.49572 13.21325)
 bangalore|bangalore north (yelahanka)|rajanakunte|33919|SADENA HALLI LAYOUT|Anganwadi|co-ed|kannada|Rajana Kunte Post, North 4, Hesaraghatta Hobli|Sadenahalli Layout|560064|Behind Sadenahalli Layout Bus Stop|No Painted Stone Compound|285 N|Cream Colour Building|POINT(77.57039 13.18409)
 bangalore|bangalore north (yelahanka)|rajanakunte|33827|SADENA HALLI|Anganwadi|co-ed|kannada|Aradeshanahalli Post, Hesaraghatta Hobli, Bangalore|Sadenahalli|560064|Opposite G.K.L.P.S Sadenahalli|Cream Colour Building|285 N||POINT(77.57267 13.19486)
 bangalore|sumangali seva ashrama|murphy town|30989|KRISHNAYAN PALYA 1|Anganwadi|co-ed|kannada|n G E F layout ,Sadanandanagar,Bnagalore|Krishnayanapalya|560038|Near Jalvayu Tower|Pink Colour Buildinng|315,312,315L,311|Red Colour Door|POINT(77.65604 12.99576)
 bangalore|sumangali seva ashrama|murphy town|30973|KRISHNAYAN PALYA- 2|Anganwadi|co-ed|kannada|1st main road,Indiranagar Post,Bangalore|Krishnayanapalya|5600038|Inside Anjaneya Temple & Bside Ashwath Katta|White Colour Anjaneya Temple Building 7 Green Colour Door|314C|White Colour Compound & Gren Colour Gate|POINT(77.65321 12.99644)
 bangalore|anekal taluk|marasur|33930|KARPOOR|Anganwadi|co-ed|kannada|Anekal to Attibele Main Road, Bestamanahalli Post, Kasaba Hobli, Anekal Taluk, Bangalore|Karpoor|562106|Compound Inside G.K.H.P.S Karpoor & Opposite Karpooru Grama Panchayathi Office|Yellow Colour Building|399 C|Blue Colour Door|POINT(77.72072 12.72494)
 bangalore|anekal taluk|marasur|33931|NAGARTHAPETE TO BE DELETE|Anganwadi|co-ed|kannada|Sri Gangammagudi Beedi, Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Nagarthapete|562106|Near Venugopala Swamy Temple|Green Colour Building|356 M, 361 C|Brown Colour Shutter Door|POINT(77.69156 12.7113)
 bangalore|anekal taluk|marasur|33738|BESTAMANA HALLI|Anganwadi|co-ed|kannada|Anekal to Attibele Main Road, Bestamanahalli Post, Kasaba Hobli, Anekal Taluk, Bangalore|Bestamanahalli|562106|Near Bestamanahalli Post Office & Near Chowdeshwari Temple & near Ashwath Katte|Yellow & Red Colour Building|399 C|Blue Colour Door|POINT(77.72739 12.73004)
 bangalore|anekal taluk|marasur|33733|HAROHALLI|Anganwadi|co-ed|kannada|Anekal to Attibele Main Road, Mayasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Harohalli|562107|Inside G.K.L.P.S Harohalli Compound|Green & Yellow Colour Compound & Blue Colour Doors|399 C|Yellow Colour Compound & Blue & Orange Colour Gate & Infront Flag Post|POINT(77.75634 12.7544)
 bangalore|anekal taluk|marasur|33613|MARATA BEEDI|Anganwadi|co-ed|kannada|Devangapete, Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Maruthi Layout|562106|Opposite G.K.H.P.S. Devangapete|Yellow Colour Building|356 M, 361 C|White Colour Door|POINT(77.69498 12.71464)
 bangalore|anekal taluk|marasur|33606|AADESONNATTI|Anganwadi|co-ed|kannada|Marasuru Post, Anekal Taluk, Bangalore|Aadesonnatti|562106|Behind G.K.L.P.S. Aadesonnatti & Behind Ganesh Temple|Yellow & Blue Colour Building & Blue Colour Door|366 F|Sheet Building|POINT(77.71627 12.77722)
 bangalore|anekal taluk|marasur|33604|MARASURU AGRAHARA|Anganwadi|co-ed|kannada|Marasuru Post, Kasaba Hobli, Anekal Taluk, Bangalore|Marasuru Agrahara|562106|Opposite Ashwath Katte|White Colour Building||Blue Colour Door|POINT(77.72893 12.76273)
 bangalore|anekal taluk|marasur|33600|MARASURU INDIRANAGARA|Anganwadi|co-ed|kannada|Marasuru Main Road, Marasuru Post, Anekal Taluk, Bangalore|Marasuru Indiranagar|562106|Beside Marasuru Government Hospital(Veternary)|Yellow Colour Building|350 A, 354|Brown Colour Door|POINT(77.71142 12.76585)
 bangalore|anekal taluk|marasur|33596|MARASURU MADIVALA|Anganwadi|co-ed|kannada|Marasuru Post, Kasaba Hobli, Anekal Taluk, Bangalore|Marasuru Madivala|562106|Opposite Bandi Mahakalamma Temple|Yellow Colour Building & Blue Colour Door|354 A, 357 A|Yellow Colour Compound & Blue Colour Gate & Infront Flag Post|POINT(77.72334 12.76288)
 bangalore|anekal taluk|marasur|33591|MARASURU|Anganwadi|co-ed|kannada|Gandhi Circle, Marasuru Post, Kasaba Hobli, Anekal Taluk, Bangalore|Marasuru|562106|Beside Marasuru Government Hospital & near Marasuru Gandhi Circle Bus Stop|White & Yellow Colour Building|350 A, 354|Blue Colour Door|POINT(77.71362 12.76191)
 bangalore|anekal taluk|marasur|31528|ARAVANTIGEPURA|Anganwadi|co-ed|kannada|Bestamanahalli Post, Kasaba Hobli, Anekal Taluk, Bangalore|Aravanigepura|562106|Near Yallamma Temple|Yellow Colour Building|356 M, 361 C|Blue Colour Door|POINT(77.71461 12.73755)
 bangalore|anekal taluk|marasur|31393|RACHAMANAHALLI DINNE|Anganwadi|co-ed|kannada|Bestamanahalli Post, Kasaba Hobli, Anekal Taluk, Bangalore|Rachamanahalli|562106||Yellow Colour Building & Blue Colour Door||Sheet Building|POINT(77.73688 12.71636)
 bangalore|anekal taluk|marasur|31364|BHAKTHIPURA|Anganwadi|co-ed|kannada|Anekal To Attibele Main Road, Mayasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Bhakthipura|562107|Inside G.K.L.P.S. Bhakthipura Compound|White Colour Building & Blue Colour Door|399C|Light Blue Colour Compound & Blue Colour Gate|POINT(77.76157 12.75355)
 bangalore|anekal taluk|marasur|30936|MAYASANDRA  C|Anganwadi|co-ed|kannada|Jayanthi Grama, Anekal to Attibele Main Road, Mayasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Mayasandra|562107|Beside Pillappa Swamy Ashrama|Yellow Colour Building|358 A, 399 C|Sheet Building|POINT(77.74738 12.74932)
 bangalore|anekal taluk|marasur|30933|MAYASANDRA  B|Anganwadi|co-ed|kannada|Jai Bheem Colony, Anekal to Attibele Main Road, Mayasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Mayasandra|562107|Near Samudaya Bhavan (Jai Bheem Colony, Maysandra)|Yellow Colour Building & Blue Colour Door|358 A, 399 C|Infront Blue Colour Water Tank|POINT(77.74844 12.75295)
 bangalore|anekal taluk|marasur|30923|MAYASANDRA  A|Anganwadi|co-ed|kannada|Anekal to Attibele Main Road, Mayasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Mayasandra|562107|Infront Mayasandra Bus Stop|Yellow Colour Building 7 Sheet Building|399 C|Green Colour Door|POINT(77.74732 12.75034)
 bangalore|anekal taluk|marasur|30836|NAGANAYAKANAHALLI 1|Anganwadi|co-ed|kannada|Anekal to Attibele Main Road, Byagadadenahalli Post, Kasaba Hobli, Anekal Taluk, Bangalore|Naganayakanahalli|562016|Opposite G.K.L.P.S Naganayaknahalli|Yellow Colour Building|356 M, 361 C|Blue Colour Door|POINT(77.69529 12.769)
 bangalore|anekal taluk|marasur|30780|SHETTYHALLI|Anganwadi|co-ed|kannada|Marasuru Post, Kasaba Hobli, Anekal Taluk, Bangalore|Shettyhalli|562016|Opposite G.K.L.P.S Shettyhalli|Yellow Colour Building & Blue Colour Door|354|Yellow Colour Compound & Sheet Building|POINT(77.73099 12.75276)
 bangalore|anekal taluk|marasur|29691|BIDARGERE|Anganwadi|co-ed|kannada|Bestamanahalli Post, Kasaba Hobli, Anekal Taluk, Bangalore|Bidaragere|562106|Near Kodandarama Temple|White & Yellow Colour Building & Blue Colour Door||Sheet Building|POINT(77.72415 12.71486)
 bangalore|anekal taluk|marasur|29642|RACHAMANA HALLI|Anganwadi|co-ed|kannada|Bestamanahalli Post, Kasaba Hobli, Anekal Taluk, Bangalore|Rachamanahalli|562106|Inside G.K.L.P.S Rachamanahalli Compound|Yellow Colour Building & Blue Colour Door||Yellow Colour Compound & Blue Colour Gates|POINT(77.73885 12.72116)
